Frequency,Nominal,Min,Max
27500,1.045074953004862e-8,9.053233391776652e-9,1.2244271846013602e-8
28000,1.0279747098320531e-8,8.908673885209384e-9,1.2038958123845572e-8
28500,1.011125072341698e-8,8.766750705793024e-9,1.183572213288527e-8
29000,9.945427132246818e-9,8.62750944291944e-9,1.1634946146256688e-8
29500,9.782415023103849e-9,8.490982915692401e-9,1.1436957047207445e-8
30000,9.622327360703576e-9,8.357192352067956e-9,1.1242030465538812e-8
30500,9.465253650209483e-9,8.22614852028556e-9,1.105039504449656e-8
31000,9.311262153911408e-9,8.097852805075992e-9,1.0862236717571711e-8
31500,9.160402022909452e-9,7.972298223457311e-9,1.0677702901267528e-8
32000,9.012705323685149e-9,7.849470376900474e-9,1.0496906533312709e-8
33000,8.726856382496562e-9,7.611905473420714e-9,1.014682826000808e-8
34000,8.453699452447274e-9,7.384926671264488e-9,9.812355368779354e-9
35000,8.193053933644296e-9,7.1682339634216856e-9,9.49350882963294e-9
36000,7.944616951268733e-9,6.961478147932209e-9,9.198164323028389e-9
37000,7.707998143979762e-9,6.764276722791411e-9,8.923141395945962e-9
39000,7.268378139545244e-9,6.3912466321944625e-9,8.408744470832954e-9
40000,7.064382123062905e-9,6.215407371287874e-9,8.168816549965393e-9
41000,6.870244919798775e-9,6.048269432750183e-9,7.93990558960291e-9
42000,6.685454541201663e-9,5.8891863246463895e-9,7.72157950564241e-9
43200,6.475337908320593e-9,5.704270195189498e-9,7.47291446172956e-9
44500,6.261113444291337e-9,5.516476936982464e-9,7.2190397619669835e-9
45800,6.0598400291060584e-9,5.340642084284528e-9,6.980289683647845e-9
47500,5.814600468762373e-9,5.127091466721139e-9,6.689220341863634e-9
48800,5.6396830669418685e-9,4.975181006429292e-9,6.4815775103222685e-9
50000,5.487151849323394e-9,4.84295030156217e-9,6.305542395727045e-9
51500,5.307630884227796e-9,4.6875679106892555e-9,6.0981985911632434e-9
53000,5.139514128951135e-9,4.542261514763562e-9,5.903279794123853e-9
55000,4.931462141681624e-9,4.362661190381661e-9,5.6611723568730434e-9
56500,4.78639853558754e-9,4.237550350348429e-9,5.491852962796365e-9
58000,4.649894390631115e-9,4.119886834551008e-9,5.332190033487376e-9
60000,4.480029584040203e-9,3.973530138516567e-9,5.133114883094279e-9
61500,4.360945947298157e-9,3.8709533424376224e-9,4.993331867593842e-9
63000,4.248380652123409e-9,3.774001060084833e-9,4.8610588474053216e-9
64500,4.141841064963289e-9,3.6822399681749794e-9,4.7357595476230705e-9
66000,4.040879993538375e-9,3.5952786963733577e-9,4.6169413820226526e-9
67500,3.945091017256294e-9,3.5127630944675294e-9,4.504152050622248e-9
68800,3.865970829701807e-9,3.4445966766205155e-9,4.410956068388898e-9
70000,3.79594675391832e-9,3.3842577289026606e-9,4.328454726249678e-9
71500,3.7122296456075374e-9,3.3121060583039086e-9,4.22980273664818e-9
73200,3.622132291576185e-9,3.2344365764755244e-9,4.123618812689488e-9
75000,3.5318653904838478e-9,3.1565987030512906e-9,4.017229793398964e-9
76500,3.460382583772362e-9,3.094941234364274e-9,3.932981682313816e-9
78000,3.392067846584941e-9,3.0360011601977525e-9,3.852472961862353e-9
80000,3.3055686565106743e-9,2.96134961721235e-9,3.75054692139057e-9
82000,3.2239226509039725e-9,2.890862661423402e-9,3.654358105614126e-9
84000,3.1467461364741065e-9,2.8242124942201442e-9,3.563455751123715e-9
86000,3.0736940413962835e-9,2.7611044904672196e-9,3.477433303155731e-9
88000,3.004455300904853e-9,2.7012731594602007e-9,3.3959234070846363e-9
90000,2.938748866269826e-9,2.6444786712492574e-9,3.3185935162376184e-9
92000,2.876320245459839e-9,2.590503860240959e-9,3.24514203919383e-9
94000,2.816938497959611e-9,2.5391516328875865e-9,3.175294958185439e-9
96000,2.760393618182222e-9,2.490242718496715e-9,3.1088028582963485e-9
98000,2.7064942520065027e-9,2.4436137122401393e-9,3.045438314618439e-9
100000,2.655065699459296e-9,2.3991153677154137e-9,2.984993591271118e-9
102000,2.6059481637000977e-9,2.3566111032438385e-9,2.9272786121967337e-9
104000,2.5589952124664945e-9,2.315975691741135e-9,2.8721191689373017e-9
106000,2.5140724231863607e-9,2.277094108686714e-9,2.8193553352276352e-9
108000,2.471056187212091e-9,2.2398605166182966e-9,2.7688400622682293e-9
110000,2.429832652213772e-9,2.204177367832148e-9,2.7204379320336527e-9
112000,2.390296784791126e-9,2.169954609689947e-9,2.6740240489922085e-9
115000,2.333947069738833e-9,2.1211782678569552e-9,2.6078812268757853e-9
118000,2.2808802841988136e-9,2.075246300681391e-9,2.545600774073672e-9
120000,2.2471938380393273e-9,2.0460913594597193e-9,2.506068984396963e-9
122000,2.2147760151088547e-9,2.018036812573192e-9,2.468027734675411e-9
125000,2.168383161869486e-9,1.977893557683662e-9,2.4135889463845546e-9
128000,2.12448909255681e-9,1.939919837141116e-9,2.3620823714182055e-9
130000,2.0965219072141663e-9,1.9157293720061287e-9,2.329263929394537e-9
132000,2.0695315423018557e-9,1.892387731170193e-9,2.2975903995528624e-9
135000,2.030774656535407e-9,1.8588779278338067e-9,2.2521052119688854e-9
138000,1.9939620229565196e-9,1.8270587790760486e-9,2.2088964459446294e-9
140000,1.970433630371474e-9,1.8067274779722436e-9,2.1812764762267484e-9
142000,1.947672702106683e-9,1.7870639128713675e-9,2.154554235879815e-9
145000,1.9148952209138115e-9,1.7587554963889969e-9,2.1160656537243373e-9
148000,1.8836588747103926e-9,1.7317885213531373e-9,2.0793783081106992e-9
150000,1.863641510216708e-9,1.7145129802937142e-9,2.0558627478734006e-9
155000,1.816225584871263e-9,1.673611958755357e-9,2.0001422173017505e-9
160000,1.7722597701941286e-9,1.6357154690127296e-9,1.9484488708301766e-9
165000,1.7314061300106897e-9,1.6005294496568736e-9,1.900386489141514e-9
170000,1.693368739663027e-9,1.5677961358656376e-9,1.8556085808105835e-9
175000,1.657887358091872e-9,1.537288641312033e-9,1.8138108219049321e-9
180000,1.6247322121952544e-9,1.5088064848203625e-9,1.7747248332934193e-9
185000,1.5936996718108303e-9,1.482171874622574e-9,1.7381130282386797e-9
190000,1.5646086426781995e-9,1.4572266042907811e-9,1.7037643219627438e-9
195000,1.5372975419158418e-9,1.4338294457109182e-9,1.6714905397711213e-9
200000,1.5116217489745299e-9,1.4118539484039189e-9,1.6411233946737738e-9
205000,1.4874514469287635e-9,1.3911865729607797e-9,1.6125119319156388e-9
210000,1.4646697859596245e-9,1.3717251006948986e-9,1.5855203583715705e-9
215000,1.4431713141561526e-9,1.353377272826895e-9,1.560026190804579e-9
220000,1.4228606311987476e-9,1.3360596213423472e-9,1.5359186695956002e-9
225000,1.4036512287443126e-9,1.3196964606528495e-9,1.513097394522648e-9
230000,1.3854644879028207e-9,1.304219014759926e-9,1.491471147094942e-9
235000,1.3682288094524246e-9,1.289564659083524e-9,1.4709568702863494e-9
240000,1.3518788566699505e-9,1.275676259711281e-9,1.4514787816075103e-9
245000,1.3363548940738899e-9,1.2625015957351701e-9,1.4329675995719211e-9
250000,1.3216022081563852e-9,1.249992852710209e-9,1.4153598669523961e-9
255000,1.307570598449785e-9,1.2381061772057687e-9,1.3985973569490367e-9
260000,1.2942139291341764e-9,1.2268012840097035e-9,1.3826265506218512e-9
270000,1.269358860247029e-9,1.2057915006360319e-9,1.3528667990145517e-9
275000,1.2577851677544882e-9,1.1960209479430595e-9,1.3389904638958893e-9
280000,1.246735241132144e-9,1.1867003355788951e-9,1.3257303692510342e-9
285000,1.2361781478485998e-9,1.1778027272500895e-9,1.313050582502173e-9
290000,1.2260852161469268e-9,1.169303171237338e-9,1.3009177836281704e-9
295000,1.2164298370776826e-9,1.1611785262561328e-9,1.2893010360044277e-9
300000,1.2071872868175733e-9,1.1534073051088666e-9,1.2781715808753855e-9
305000,1.1983345668888098e-9,1.14596953404945e-9,1.2675026526577148e-9
310000,1.1898502602103151e-9,1.138846626055016e-9,1.2572693126467465e-9
315000,1.1817144011815671e-9,1.1320212664328904e-9,1.2474482990177087e-9
320000,1.1739083582304244e-9,1.1254773093910174e-9,1.2380178912858326e-9
330000,1.1592172361522533e-9,1.1131743110969562e-9,1.2202489936277144e-9
340000,1.1456507193226747e-9,1.1018284940272268e-9,1.2038152972921052e-9
350000,1.1330981116202617e-9,1.091344257794137e-9,1.1885873785643437e-9
360000,1.1214619624596406e-9,1.0816375729297208e-9,1.1744511400239679e-9
370000,1.1106562040753253e-9,1.0726343417080377e-9,1.1613056653529824e-9
390000,1.0912393779552103e-9,1.0564834836453662e-9,1.1376387404230255e-9
400000,1.0825002190703045e-9,1.0492260050848373e-9,1.1269665425734319e-9
410000,1.0743332089025602e-9,1.042450468671745e-9,1.116981240453363e-9
420000,1.0666900813824052e-9,1.0361156402242887e-9,1.1076258108136293e-9
432000,1.0581491720633397e-9,1.0290438199619092e-9,1.0971589211962342e-9
445000,1.04960054817041e-9,1.0219733021207502e-9,1.0866689063304763e-9
458000,1.0417116785558774e-9,1.0154554472093605e-9,1.0769759589667587e-9
475000,1.0322831888464842e-9,1.007674550847628e-9,1.0653750213968198e-9
488000,1.0256801588217493e-9,1.00223134634359e-9,1.057239687893513e-9
500000,1.0200046351465833e-9,9.975567427947672e-10,1.0502397360489176e-9
515000,1.0134233776027441e-9,9.921408655825964e-10,1.042113958567402e-9
530000,1.0073573938050909e-9,9.87153595587674e-10,1.034615877333267e-9
550000,9.999822639780013e-10,9.810960140755965e-10,1.0254882971574247e-9
565000,9.949277230914579e-10,9.769483458632041e-10,1.0192253884432347e-9
580000,9.902386349625878e-10,9.731034412733053e-10,1.0134098478695224e-9
600000,9.84496707259221e-10,9.683990770854255e-10,1.0062812469904654e-9
615000,9.805344862708259e-10,9.651553277782236e-10,1.0013573722479142e-9
630000,9.768382969317524e-10,9.62131238338915e-10,9.967605120704297e-10
645000,9.733850624655737e-10,9.593075755837775e-10,9.92462633196531e-10
660000,9.701541364668625e-10,9.56667152164027e-10,9.884386188504967e-10
675000,9.671270039696768e-10,9.54194572372092e-10,9.8466591430313e-10
688000,9.646554295061738e-10,9.521767162289642e-10,9.815837768279045e-10
700000,9.624902148560132e-10,9.504096819194888e-10,9.788823181980508e-10
715000,9.599295782116113e-10,9.483207977751939e-10,9.756858458898356e-10
732000,9.572086482525576e-10,9.461021774817922e-10,9.722872828884297e-10
750000,9.54519804313322e-10,9.4391077121551e-10,9.689267517521473e-10
765000,9.524176084905476e-10,9.421982199791532e-10,9.66297982849968e-10
780000,9.504315215670396e-10,9.405808582598556e-10,9.638132374377474e-10
800000,9.479497217126316e-10,9.385606467996615e-10,9.607067022117007e-10
820000,9.456418352755269e-10,9.366828441977695e-10,9.578162285142788e-10
840000,9.434920929542187e-10,9.349344563650452e-10,9.551223871696253e-10
860000,9.41486463474957e-10,9.333039314839715e-10,9.526078710762824e-10
880000,9.39612429800793e-10,9.317809729005213e-10,9.502572245502887e-10
900000,9.378587981098753e-10,9.303563796281658e-10,9.4805661191903e-10
920000,9.362155341914057e-10,9.290219099188952e-10,9.459936190166505e-10
940000,9.346736228682722e-10,9.277701641783702e-10,9.44057082361081e-10
960000,9.332249468285779e-10,9.2659448416297e-10,9.422369417035984e-10
980000,9.318621818734968e-10,9.254888659297225e-10,9.405241123798246e-10
1000000,9.305787060966055e-10,9.244478844423598e-10,9.389103744915601e-10
