Frequency,Nominal,Min,Max
260000,1499.8713722411628,1423.1601047353124,1576.4218607145508
270000,1499.8798445697175,1423.2932348046122,1576.3176994860148
275000,1499.8838874656642,1423.3546218832892,1576.269934370793
280000,1499.8878028482495,1423.4128677699653,1576.2247674187136
285000,1499.8915926442066,1423.4681816365937,1576.182012948096
290000,1499.8952593154847,1423.5207557221088,1576.1415016446592
295000,1499.8988057251995,1423.5707669316814,1576.1030788542178
300000,1499.9022350293928,1423.618378264885,1576.0666030802183
305000,1499.905550589776,1423.6637400930401,1576.0319446584194
310000,1499.9087559035634,1423.706991303397,1575.9989845851994
315000,1499.9118545472215,1423.7482603255555,1575.9676134794083
320000,1499.9148501315824,1423.7876660535994,1575.9377306606118
330000,1499.9205465313642,1423.8613204216792,1575.8820658344005
340000,1499.9258735012108,1423.9287443928204,1575.8313296543665
350000,1499.930858382996,1423.990620688192,1575.7849567527549
360000,1499.9355270958197,1424.0475416624859,1575.742460837798
370000,1499.939903948346,1424.1000231975297,1575.703421750665
390000,1499.9478709052132,1424.1934160445962,1575.6343028081544
400000,1499.9515012847176,1424.235070697868,1575.6036276771938
410000,1499.9549204845898,1424.2737872003015,1575.5752058494772
420000,1499.958144830654,1424.3098373534187,1575.5488227519563
432000,1499.9617778342501,1424.349915761552,1575.5195888403978
445000,1499.9654484337693,1424.3898163982683,1575.4905930295915
458000,1499.968869344053,1424.4264524869272,1575.464072236469
475000,1499.9730055877785,1424.4700137575417,1575.4326783137337
488000,1499.9759374459168,1424.5003816374287,1575.410891689839
500000,1499.9784838176006,1424.5263971377265,1575.3922989703515
515000,1499.9814711607314,1424.5564703905732,1575.3708967260523
530000,1499.9842622729163,1424.5841071329455,1575.351323433488
550000,1499.9877129383885,1424.6176157975883,1575.327729963793
565000,1499.9901204483233,1424.6405322262726,1575.3116940037137
580000,1499.9923902785567,1424.661764808749,1575.2969185664801
600000,1499.9952256366107,1424.6877422549671,1575.2789638293568
615000,1499.9972241267694,1424.7056631163896,1575.2666671068594
630000,1499.999124466432,1424.722385224082,1575.2552680154006
645000,1500.000935901036,1424.7380192843982,1575.2446841696708
660000,1500.0026667232726,1424.752663683101,1575.2348425001387
675000,1500.0043243859382,1424.7664060924758,1575.2256780158305
688000,1500.0057070534222,1424.7776473301578,1575.218238266597
700000,1500.006942507749,1424.7875146945935,1575.2117541050588
715000,1500.0084361373729,1424.799212980722,1575.2041283933793
732000,1500.0100668347197,1424.8116856159606,1575.1960793161136
750000,1500.0117286987431,1424.824063644339,1575.1881841473357
765000,1500.0130677604895,1424.833785078729,1575.1820557446472
780000,1500.014369145424,1424.8430117022137,1575.1763043667543
800000,1500.016051527058,1424.8546091952555,1575.1691746802348
820000,1500.0176801396588,1424.865474533231,1575.1626072111678
840000,1500.0192613990293,1424.8756787973175,1575.1565499883486
860000,1500.0208010166957,1424.8852849449795,1575.1509570362134
880000,1500.0223040898431,1424.894348898264,1575.145787563119
900000,1500.023775178267,1424.9029204658636,1575.141005275057
920000,1500.0252183704183,1424.9110441273224,1575.1365777931355
940000,1500.0266373402492,1424.9187597024231,1575.1324761572557
960000,1500.0280353962883,1424.9261029245697,1575.1286744017066
980000,1500.0294155241204,1424.9331059335634,1575.1251491910118
1000000,1500.0307804232534,1424.9397977004699,1575.1218795064322
